-0.405032609889899,-0.207324164445233,-0.443084669176072,-0.340864041503494,0,-0.609391610344331,-0.184702596214064,-0.321587051881154,0,4.50059196107083,-0.661272345791328,0.402000221934428,-0.305950591812332,-0.15750122239473,-0.811110596259833,-0.22282092735785,-0.114641345222166,-0.601358128757467,-0.411571733700232,-0.155822974763294,-0.126898538805432,-0.0854442917084251,-0.0576241305556961,-0.129526289943226,2.20619667462419,3.14395460661261,-0.624032874913727,-0.138452800263355,-0.213619452316428,0,-0.387981831118371,-0.506074429736971,-0.256642424482776,-0.522304605400362,-0.278947144859186,-0.260150466781964,0,0,-0.306211070486017,-0.670143041809898,-0.301353561955447,-1.08059755869242,-0.202948644232108,-0.150371897842749,-0.446437284528264,-0.0809871239809042,-0.297883642341196,-0.21293917183653,1.26183572368078,-0.149657744897924,-0.136758210969785,-0.201254608323075,-0.222079381478066,-0.712405267920698,-0.608950177392858,-0.98601272922869,-0.119843597166185,-0.117462434823303,-1.08491066795338,-0.646380314232603,1.60046403244282,-0.82989517844367,0,0,3.91414424405023,3.51809819970734,-0.244020157079095,0,3.85860041886787,-0.610729564198421,0,-0.0871029403850139,-0.060603282265282,-0.62234952127464,-0.415252379950834,-0.719675966002183,-0.65763938221099,-0.651487979336741,-0.395155302434645,3.33943855712007,0,-0.595700074509926,-0.221457340405293,-0.0930703784670766,-0.253400924682071,-0.228151209409832,0.0415768460923785,-0.400540209474094,6.07912189854033,-1.3465974365601,-0.105888552175451,-0.590156002489971,-0.140996038889316,-0.287600579672634,-0.490959740569185,-0.392154421688446,-0.170362458323029,-0.358630475107255,-0.410884181366044,2.1753222388989,-0.192334117074163,-0.0419383121956982,0.172323597429583,-0.350983180413701,-0.263605031200731,-0.43740039270529,-0.585416495870227,-0.0213199157089406,-0.0867699442360339,-0.356947124962903,0.369181648654205,-0.759982025047345,-0.0657790206565334,-0.0715473032615667,-0.214175619190371,-1.59457527798186,-0.219667214006565,-0.359559112200102
-0.434304784312884,-0.210534183294579,-0.3343649269167,-0.372456984720556,0,-0.424012868391718,-0.185134872653573,-0.301543087900865,0,4.50562843050237,-0.839349509016822,0.409569661051256,-0.326635516468469,-0.116474300340124,-0.91733492410784,-0.250411761430071,-0.126740794765049,-0.57932805822433,-0.452843522141804,-0.210050689849094,-0.146600598503162,-0.0927518545805888,-0.0711361036956467,-0.133323895611636,2.20824098162872,3.14047075553327,-0.679396821821196,-0.194121252531399,-0.216161876485755,0,-0.415976499259409,-0.48100330806103,-0.194248111219503,-0.468494537264554,-0.395469725642143,-0.368114835872916,0,0,-0.216507742835033,-0.677515031559801,-0.359859087815466,-0.9641397207583,-0.1543445726041,-0.170508224504789,-0.473074637585153,-0.055669049248666,-0.381126306610125,-0.160737022872075,1.00152263198725,-0.164696196106507,-0.182759187316884,-0.208912099250879,-0.257873261598447,-0.846334133679872,-0.504802954469425,-0.875397864924606,-0.106777038054262,-0.112571868611359,-1.29602324723423,-0.901665667947872,1.60322745294105,-0.848141554744709,0,0,3.91510571093122,3.54348377522808,-0.292634035599255,0,5.87478933030318,-0.555134536555265,0,-0.130525931437976,-0.0461402020185808,-0.779942833883599,-0.525181289336066,-0.798121862547625,-0.496652894157282,-0.77908843493765,-0.416537694476541,3.49794249206837,0,-0.613445721421495,-0.213143202484869,-0.0916929730217003,-0.257925345016672,-0.177039212201165,0.0486739466834032,-0.43569946896473,6.0765567295181,-1.7287845654038,-0.111537903267567,-0.666323291676946,-0.0987109254204725,-0.270075512405334,-0.442237371908169,-0.449228305550762,-0.137394928257278,-0.399907159382143,-0.344608957843441,2.17452405357723,-0.242497458610944,-0.0420329309142271,0.160855457563807,-0.442711241879773,-0.367089080066902,-0.389086779138592,-0.55497688714344,-0.0187255745121089,-0.0833202206687038,-0.322058876343787,0.362096605870731,-0.62380137652575,-0.0506091727922477,-0.0873928922592787,-0.229141882829534,-2.14448001409527,-0.187078202232371,-0.277759527612578
-0.546813910258712,-0.23333188949508,-0.405525611068304,-0.339173853024794,0,-0.528369161470823,-0.183151816193617,-0.221384826682873,0,4.50437686528629,-0.765813046402428,0.407888243520448,-0.404141843443762,-0.162492463876038,-1.0075001881366,-0.207017314992516,-0.105998148437013,-0.599076380001044,-0.522400276654566,-0.188271872792868,-0.160747906503732,-0.09113850623897,-0.0580469144871527,-0.122099907358324,2.20707889768046,3.14003107711003,-0.656248668246476,-0.163267923349692,-0.224089456105991,0,-0.442025603614549,-0.70614412673646,-0.26649805915833,-0.51605150536201,-0.337153907037611,-0.260810845214342,0,0,-0.227798151352995,-0.674821184027657,-0.348718020554156,-1.0648768580211,-0.177084549836124,-0.168508650512906,-0.610129219020056,-0.106021251692275,-0.39452864984142,-0.164291550402494,1.06848312997369,-0.155400121105708,-0.180306038553368,-0.208715903774234,-0.262292081598939,-0.869511140462934,-0.520892407207568,-0.754197505765744,-0.10168086284822,-0.0964745825291423,-1.01911098718464,-0.715381916494436,1.602596791335,-0.835518535148148,0,0,3.91443929077346,3.51168325733942,-0.278381077811,0,4.71791594582361,-0.681253405213966,0,-0.102212445331143,-0.0562084880488731,-0.7028406791528,-0.563292284235796,-0.554320714772957,-0.533270845261435,-0.594327129248737,-0.406148289120909,3.4418450600248,0,-0.436263933850643,-0.199042330272917,-0.102152732034146,-0.224766449761005,-0.191991163666271,0.0442107128974092,-0.525706945346016,6.07025250136244,-1.48051549962206,-0.0853468703073769,-0.526521362794037,-0.136247049200904,-0.256108145259566,-0.428810126721501,-0.421634613427066,-0.160745881095686,-0.384099115154282,-0.42004991315444,2.21072324480874,-0.22421127939848,-0.0449934175210548,0.14009512992428,-0.311278118272149,-0.296585221080222,-0.345789008094357,-0.575630390881658,-0.0237255767334219,-0.0856376278530261,-0.311707803501071,0.369576025435646,-0.795306640349706,-0.0523660655438883,-0.0751604985591405,-0.187883554118827,-1.51001135573295,-0.190384620454352,-0.39536844776581
-0.439704354353898,-0.211625771468594,-0.418871065607875,-0.452812667047246,0,-0.603052170124978,-0.182078273924807,-0.243927976840185,0,4.5011617066409,-0.804690423070245,0.46804809692538,-0.320436399051568,-0.158227979000299,-0.793008139979724,-0.229772293680543,-0.111775580481708,-0.514759848658736,-0.367357088053018,-0.214875658296647,-0.11992325356971,-0.0991350448705186,-0.075240821112411,-0.123123114489613,2.20527544441206,3.14971538749004,-0.580685726650128,-0.173759910678431,-0.263845736225476,0,-0.374211746038639,-0.617277737652112,-0.207541739868412,-0.563966052285905,-0.274879823663702,-0.289166721734147,0,0,-0.247143850581655,-0.76652363599371,-0.418433409536751,-0.856841636425543,-0.184316669003111,-0.180836510113745,-0.498177485282652,-0.0490523377142192,-0.282326004119508,-0.168860490894743,1.05436236933846,-0.203627104530581,-0.137247669047883,-0.189995714706674,-0.200524648307128,-0.612011814384223,-0.53180216104671,-0.862952281113024,-0.138400329764591,-0.107821434103328,-0.750035670310882,-0.699045095687332,1.6082115915057,-0.867081992252259,0,0,3.91131376751988,3.55892763910298,-0.253355153829897,0,3.39228775225673,-0.630321034293289,0,-0.099904242789696,-0.0537218663051924,-0.697463055598608,-0.403324194213957,-0.580413194927923,-0.658437943165899,-0.60051650107702,-0.396873953260357,3.62865195222503,0,-0.639658731979639,-0.218755998305827,-0.117796026602989,-0.201324948848898,-0.204925349699136,0.0416382120942104,-0.400871355778665,6.07025862108333,-1.73554813044076,-0.0943595606108701,-0.636773980382116,-0.130491195443584,-0.315192136844714,-0.410095844148668,-0.321181300160374,-0.162891639547893,-0.310348233967979,-0.392764634622236,2.16601139853443,-0.261192530014814,-0.040081035067864,0.185640888643517,-0.342897935795457,-0.327410249893687,-0.48334669244594,-0.526448654891259,-0.0184631425473165,-0.0691260536969511,-0.393950736117902,0.364855531134859,-0.74328661734028,-0.0621592938538491,-0.0656287635870686,-0.222444358606484,-1.56422819097301,-0.198319502789512,-0.289511481806842
-0.494255692448883,-0.168711735281027,-0.431664755135796,-0.451452209404904,0,-0.531953328619996,-0.184000435616035,-0.317139189267058,0,4.50148834649428,-0.579060320856326,0.339026073139823,-0.358076800487868,-0.128505504235911,-1.00220649692929,-0.244833474488751,-0.100683977849895,-0.61263355959388,-0.535324492018364,-0.215249958033678,-0.116249404323415,-0.0811356646178766,-0.0774617663530889,-0.135293952890896,2.20546661862658,3.14462516820686,-0.758512011898206,-0.158972299547826,-0.242845672362969,0,-0.29679721575919,-0.489839790888634,-0.233028968312247,-0.468652156158725,-0.272837645771838,-0.302858362703877,0,0,-0.24344450489532,-0.658447941844033,-0.394615469633796,-1.00562611413524,-0.189592341133689,-0.144533055854501,-0.458152049174094,-0.0348950481586947,-0.333217984261437,-0.17549420776017,1.00650885942696,-0.18652795989686,-0.158031213587141,-0.176215382808451,-0.27149306710337,-0.745590259903372,-0.586990605199708,-0.792339967100062,-0.106764343418757,-0.116669253899624,-1.32134032807358,-0.63129158314223,1.60091805682313,-0.812277649140433,0,0,3.91148359668174,3.60664035799155,-0.251095465374201,0,5.36098425645632,-0.658591968222667,0,-0.102958276729845,-0.056649026885343,-0.555468529198253,-0.507056843372652,-0.668062993266751,-0.665869531930854,-0.650792721744056,-0.395592612583913,3.23111809805232,0,-0.602408901432726,-0.233789628212191,-0.130118595028366,-0.262676152112285,-0.175396629249063,0.0432882906899379,-0.419964932722526,6.07697364639032,-1.79689533364745,-0.104086510577411,-0.684929090214357,-0.0994437348743719,-0.256606235175385,-0.483307874509071,-0.39322432590113,-0.126946880763337,-0.3704088181357,-0.389243220830063,2.15224815533954,-0.201348401459434,-0.0468336654950668,0.211582941325128,-0.357893359482236,-0.285847350852907,-0.411619914079023,-0.490154576208014,-0.0186485245851797,-0.075525865839615,-0.373750138046869,0.364007466731986,-0.687586060249596,-0.0635812629635749,-0.0788346315625779,-0.213726821957059,-2.02516589370099,-0.18715072004288,-0.358251454979229
-0.579774470331959,-0.17936020683766,-0.397959391935111,-0.378476239615906,0,-0.614714869832121,-0.206015026836762,-0.24936594931603,0,4.50625295996388,-0.794071910492977,0.338750648377913,-0.331245459245455,-0.125339053051697,-0.873519050211708,-0.266128207201136,-0.109003317344253,-0.548543729862907,-0.470167458525157,-0.206156178735579,-0.159953109219182,-0.102520074792142,-0.0616047582347616,-0.146215012212763,2.2044873433197,3.14257068807527,-0.621645132499868,-0.171005582536169,-0.261533684017039,0,-0.386121789454485,-0.561142017260432,-0.186554457222664,-0.472333632033743,-0.389548071910801,-0.291996119182903,0,0,-0.22782899976843,-0.61875573499042,-0.352852006212703,-0.877354692704455,-0.16345994583966,-0.171452723734074,-0.588669116752522,-0.130260190987865,-0.354923671068259,-0.225803819401105,1.34131175506638,-0.195474208723379,-0.170360610725629,-0.151184440618983,-0.195282669382828,-0.427388428462712,-0.737061399479377,-0.695174740864247,-0.142558534904719,-0.134858687221518,-1.23733058453739,-0.899160601869906,1.60165173687762,-0.64577146596415,0,0,3.91669633875708,3.53123840950251,-0.231275310906159,0,4.56577930239816,-0.725729236346912,0,-0.133049145855908,-0.0490371919960149,-0.597785149605991,-0.416889175182276,-0.705690264813053,-0.652389954810426,-0.778864458378228,-0.387103714254269,3.32909477690091,0,-0.488474885884441,-0.164856387711974,-0.1159389363086,-0.271681052233831,-0.223757869738286,0.0437120397016614,-0.489557137849814,6.07531416767207,-1.43371978537116,-0.0889168895246104,-0.731712657260584,-0.124211371944221,-0.321139046209964,-0.418109989663821,-0.422550679088425,-0.161158584482055,-0.287997416860854,-0.339714914569569,2.21553641496682,-0.237794693830511,-0.058540839948138,0.189918982350218,-0.3300309921694,-0.293238131532611,-0.407728140079726,-0.45910620727084,-0.019798672958766,-0.0872092300321213,-0.445992146324704,0.360682358502258,-0.722038912160364,-0.0674247277291737,-0.0936731901875886,-0.23385740131741,-1.87804284873366,-0.188521436629486,-0.311714598574275
-0.46378798688782,-0.172669085886354,-0.347662073348274,-0.348161449924268,0,-0.438034018344435,-0.190718565387933,-0.220506078367488,0,4.50789234413136,-0.833681549139886,0.347077256742132,-0.376846211309114,-0.162037132650989,-0.855595304274254,-0.263068125054764,-0.116248591298233,-0.489987837571642,-0.443124028703965,-0.160190742019699,-0.112279705788084,-0.083063786066788,-0.0774940001396795,-0.133851779419647,2.20914924887335,3.14642349018346,-0.637172044912557,-0.14440109047155,-0.20121002084933,0,-0.32408267083324,-0.491776643773776,-0.256592537597399,-0.669741194298031,-0.33060710428904,-0.271327949164046,0,0,-0.304414610852819,-0.658202930830702,-0.360644970911076,-1.08665099095116,-0.145654750832307,-0.152205232592567,-0.503523812801144,-0.0348028373568231,-0.29271121155553,-0.189283323960907,1.14540390273462,-0.182973675730921,-0.184078432205873,-0.19193605107412,-0.213377144985973,-0.863401656033817,-0.70970728039764,-0.750392211002266,-0.123917789035458,-0.141142663154744,-1.40177052457266,-0.851070841447011,1.6039154715547,-0.756444767480761,0,0,3.91984843395366,3.4796205895544,-0.302967252687638,0,4.64217137004879,-0.678404880057338,0,-0.131524547137111,-0.0471221452601216,-0.780768039931391,-0.412862194186647,-0.790881970937992,-0.529671584150004,-0.655462594737976,-0.314480696433371,3.5876290655826,0,-0.518193732189261,-0.217260874455107,-0.111025959041526,-0.192280606464599,-0.202113722565983,0.0453558182355385,-0.567196741591946,6.07320531026694,-1.68270886480151,-0.100602337465253,-0.6982950071932,-0.121283730359593,-0.250382780354502,-0.418735007989139,-0.389274934539982,-0.177867120850687,-0.338974618574654,-0.371242607157584,2.17101589965219,-0.254213874068909,-0.0568943699745365,0.203937845807265,-0.304421923497543,-0.352302087296759,-0.455947451083664,-0.538249900407437,-0.0199598455434263,-0.0868797123290983,-0.336987624926406,0.365410104279482,-0.61796583283951,-0.0601159389586713,-0.0755192872783383,-0.186566747280198,-1.59597983040525,-0.17430449857714,-0.304526090983378
-0.435855128536253,-0.182048204889761,-0.387513943488701,-0.417993359516817,0,-0.55731173908372,-0.208087600590961,-0.287824865820645,0,4.50393241779736,-0.725244715809801,0.343891588438112,-0.371102362860011,-0.156355375033612,-0.923128915824613,-0.201466281485482,-0.100367381924911,-0.592037617627165,-0.423805542037345,-0.146732429323535,-0.144314937682773,-0.0804507637648238,-0.0810955137253729,-0.124909335009745,2.202090090158,3.14323812151882,-0.781355003069952,-0.159477364330318,-0.243086236969652,0,-0.331223667676929,-0.578206977863967,-0.214984575620055,-0.483952561635279,-0.391626400914438,-0.332033791860233,0,0,-0.313604319681945,-0.660493186415098,-0.438194945244752,-0.857466454003427,-0.178609247756763,-0.167313248921785,-0.533175297095081,-0.0583085121470556,-0.31693814873539,-0.215419676712427,1.01119203191101,-0.167955166562045,-0.169205126041488,-0.163904922494406,-0.209025478982022,-0.486822317877089,-0.748867391912399,-0.977382106182284,-0.099704915046876,-0.136639370944755,-1.6431227605976,-0.811987067213683,1.60675921590858,-0.669640111838553,0,0,3.91894184294419,3.56626103871128,-0.278849571126039,0,4.85215393556981,-0.697356401789758,0,-0.0949510328467424,-0.0578168445150614,-0.576012893657874,-0.405503350728566,-0.806770806829537,-0.703276291710456,-0.758085462154601,-0.362458384767176,3.49869026235296,0,-0.513651333547214,-0.192699973497834,-0.102564978194238,-0.215995216077781,-0.220505017991721,0.0419890355889038,-0.55073785668847,6.07171102954235,-1.47498254668775,-0.0864683241718043,-0.614606775410001,-0.135198494240315,-0.329751644453779,-0.461820736411986,-0.349258382189206,-0.141015680069985,-0.398680486451803,-0.404102074300224,2.15527997325642,-0.202180265853237,-0.0494642267826171,0.191209152652602,-0.32012928177058,-0.280770293003144,-0.36058630748458,-0.412683473316211,-0.0182516886816324,-0.084531372268303,-0.315864079927301,0.363360351117666,-0.594531034718633,-0.0547707073116155,-0.0919548061051586,-0.185229040883436,-1.67331319927111,-0.178884634381538,-0.309820791263265
-0.41594166059262,-0.192100160484867,-0.350080099039699,-0.401176412302894,0,-0.544801243615025,-0.1945335503887,-0.296485488879375,0,4.509360222568,-0.725776445183006,0.315764031896067,-0.363579279681304,-0.121219147157356,-0.975048466628879,-0.289299352496045,-0.130099650787452,-0.544861472877032,-0.500401097830575,-0.164377202239901,-0.162783423917775,-0.104792383304178,-0.0680320040252286,-0.114347125531505,2.20279083528634,3.1405438618048,-0.723283843556712,-0.188670183764735,-0.211593045145829,0,-0.343324987066474,-0.477302573874656,-0.23434210795131,-0.546489797558692,-0.333236559037302,-0.310838703760639,0,0,-0.289984389797026,-0.713734880921652,-0.428774830457667,-0.830547217140978,-0.195790966050695,-0.161483505213224,-0.532612738976493,-0.0439556613609636,-0.357308542977197,-0.217765364161491,1.01643592659505,-0.159996610345714,-0.15996400525092,-0.184715123239445,-0.239702183636237,-0.838738154013324,-0.541119176897873,-0.978607166041881,-0.112662904106971,-0.0990386378791474,-1.48083541061766,-0.661272143491511,1.60330019928,-0.912412402608831,0,0,3.91866945851103,3.57364860523554,-0.238572143873986,0,6.20656664999273,-0.697858753961284,0,-0.123817720607484,-0.0611043997683205,-0.574512305728595,-0.450129481577556,-0.767223879725516,-0.517850306477994,-0.838676204898987,-0.463186339130853,3.25546054595248,0,-0.458215605513126,-0.170466735793779,-0.0884759936156533,-0.266630251831794,-0.243987772853311,0.0478522806842546,-0.427684322571014,6.07631502112667,-1.74534867254973,-0.111545730654141,-0.679780583363134,-0.123127110049145,-0.273488851609886,-0.469270342848458,-0.378148462441445,-0.12727426221029,-0.290213529583986,-0.349509712734907,2.09620137027466,-0.222699985856425,-0.0415327166753961,0.179246977857618,-0.377160060706585,-0.335240361594403,-0.357299111426306,-0.586625733440413,-0.0196549996306173,-0.0818844330668446,-0.35759367030922,0.363065532323206,-0.616184423542071,-0.0526402412258609,-0.0834744034399968,-0.227687677731502,-2.18935761669196,-0.214610551625901,-0.268485120524346
-0.43191474503853,-0.216572080522156,-0.461513759801777,-0.397465310619205,0,-0.557953055977199,-0.219791028640572,-0.229464459213526,0,4.50582074465048,-0.722081663797611,0.478008086982239,-0.352587177323099,-0.15020265763906,-1.03170143931639,-0.277604394997715,-0.118092369684726,-0.630864964725084,-0.457431643137792,-0.205367243440956,-0.12259740895956,-0.10962176592161,-0.067462695118035,-0.124012877730236,2.20665249481092,3.14797089384031,-0.56198067032735,-0.151805392143529,-0.19541309430126,0,-0.307036601831695,-0.573169432736543,-0.224816740119235,-0.593617739757063,-0.372401486498755,-0.329145271647074,0,0,-0.261286843025053,-0.706085140434618,-0.342199211921419,-0.94509308310442,-0.191308376281151,-0.136505290101712,-0.457430186339865,-0.0966038716107473,-0.273467602905839,-0.19075269969492,1.31112018380225,-0.142150468686907,-0.178726567030483,-0.209691481174049,-0.223504677405206,-0.772689513533277,-0.532854498674689,-0.955853176780664,-0.134894930330693,-0.105754564406591,-1.18860983318121,-0.862894391164436,1.60975170613467,-0.690562995039158,0,0,3.91847023052617,3.4619939129303,-0.243518494252209,0,4.6971718391282,-0.619097353483261,0,-0.117162942107307,-0.0534548082117866,-0.710666293987653,-0.39961432309467,-0.615638523343116,-0.692497759283152,-0.688095047994967,-0.445661412226884,3.25050158708629,0,-0.451717309396317,-0.168946383222481,-0.116253381247935,-0.255201127808875,-0.207147949285183,0.0422347197987726,-0.541483606902161,6.07748603406514,-1.43376672436106,-0.105977350978185,-0.713423022672123,-0.121385312907411,-0.247825174928557,-0.41956501702109,-0.311172099829078,-0.130783909126005,-0.35066547265,-0.486234566270085,2.14528642139912,-0.20639891222768,-0.0478380339154781,0.194309883907074,-0.335148413758172,-0.334270205009332,-0.504237529746948,-0.544361893971384,-0.0201314580093977,-0.077605649538575,-0.44708274758553,0.366492041519605,-0.66846169305076,-0.0709909034802637,-0.080844808154989,-0.207531068415744,-1.54435440770393,-0.178979279431969,-0.383479054318129
