1.04615239057968,1.05124540834745,1.03486567980375,1.02655994541009,1.02815289820841,1.02974965069495,1.02331020626382,1.02219021537615,1.03879776184758,1.03713043541252,1.03466214130713,1.04103234096412,1.03580789680719,1.03241706007821,1.03059046145037,1.03550919444008,1.03686719999312,1.03471447836434,1.04779098778999,0.982690575916962,1.04059543324236,1.05446299499669,1.04937701903505,1.03411083865964,1.05648435449303,1.05053728633924,1.03902441049445,1.04628204895857,1.04550383915479,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04114915019587,1.04769040469184,1.03027517572281,1.01448562507093,1.01334621698973,1.01529077127491,1.00638109322452,1.0046975465797,1.03059325846699,1.02746019518555,1.02340786225566,1.03043709166564,1.02592472328012,1.0223094435456,1.02405844250295,1.03279793784291,1.03483187039424,1.0310472102357,1.0497154862906,0.989730780641999,1.03836872078383,1.05363356358352,1.04920509666903,1.03225276086932,1.0595278343724,1.05430605060219,1.04199009849884,1.04879308211944,1.04777476675814,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04092409194773,1.04683282832577,1.02847703972799,1.02067697843037,1.02130227908822,1.02304828282408,1.01579086497649,1.01449059428483,1.03485478703601,1.03222218081827,1.02915030610863,1.035655780201,1.03059199693686,1.02655398810059,1.02378802018327,1.0288577443053,1.03121855900747,1.02907078318386,1.04771534576181,0.988171431034671,1.03512078901798,1.05135240489856,1.04607744498474,1.02610056600774,1.05727638643806,1.04922539890125,1.03575759570268,1.04547539720925,1.04515161187004,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04057397554247,1.04872458581534,1.03251279318776,1.02245497777569,1.02459909466454,1.02612272211716,1.02044348854306,1.02026764128872,1.03617400357933,1.03400857787383,1.03139260116732,1.03763762640274,1.03225427494309,1.02795755196081,1.02437346695256,1.0314483887977,1.03417648175249,1.03215449981944,1.04981615063981,0.991928156908582,1.03747736169391,1.05225520914875,1.0464099299305,1.03030489012638,1.05937394333045,1.05179925413384,1.03946751241845,1.04613419941191,1.04617334546484,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04443402276307,1.04964891313456,1.03177373703237,1.02104524841294,1.02419309763829,1.02595802628489,1.02036403288508,1.01953305814465,1.03731363582761,1.03378080988874,1.03119502525113,1.0372961228748,1.03195706788042,1.02759705744625,1.02561981848459,1.03163579834505,1.03366373369045,1.0312217729776,1.04919347260456,0.989197401874723,1.03735298043889,1.05268048680031,1.0475940379356,1.02969167965368,1.05726795606562,1.04947365821413,1.03786746119256,1.04234253137999,1.0436240058306,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04155493315287,1.04838788703509,1.03128796097503,1.02010082378494,1.02078993055982,1.02247276095257,1.01450463933023,1.01428539738319,1.03434717057884,1.03210305960014,1.02887435878022,1.03539488807795,1.03060760382299,1.02694791734323,1.02680079783801,1.03336258024908,1.03585602365083,1.03261551466425,1.05050040393833,0.992177809886779,1.03786537088869,1.05233788678339,1.04637844239599,1.0316996318295,1.06046979981351,1.05392346633245,1.04297127303853,1.04595985245337,1.04601267475649,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04153250762325,1.05032546916618,1.0364503768884,1.03094374122088,1.03269259432262,1.03391964642003,1.02868781560229,1.02838185179572,1.04035626972094,1.03994876344266,1.03787325767094,1.04419916734243,1.03876505102959,1.03544603044221,1.03146678201952,1.03522466821858,1.0373329364599,1.03534222068967,1.05129900667992,0.992459256555201,1.04016205302443,1.05401056987228,1.04886192205762,1.03311290800037,1.06074309494627,1.05322830602557,1.0413727195302,1.04864048502262,1.04799116512324,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.044510150857,1.05148182557247,1.03529699909001,1.02470481387471,1.02470353615546,1.02628368634556,1.01917480512451,1.01787025364441,1.03665279572249,1.03487409172659,1.03199367731051,1.03859577857373,1.03354622712757,1.03015552705437,1.02813293425862,1.03329411833585,1.0354980367125,1.03396724995661,1.04897377784561,0.988008988148006,1.03928866438747,1.05365768712776,1.04859127566915,1.03064320202002,1.05838945509887,1.05156336594251,1.03892006973368,1.04453142461783,1.04509341749041,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.04448284462091,1.04966673854223,1.03272957941353,1.02294296137239,1.02322850479525,1.02494559737962,1.01745571157422,1.0159972061593,1.0361050102526,1.03403585441819,1.03099410353266,1.03774255706286,1.03271232344345,1.02934149894689,1.02857702728032,1.03429894858452,1.03477091944282,1.03282743049166,1.05073698656542,0.991323915253936,1.03907461914553,1.05387226151855,1.04941133347699,1.03311160571944,1.05702555618436,1.04727790933301,1.03523046330017,1.04146697363578,1.0441666323846,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
1.0433944868717,1.04864991178691,1.0312062045696,1.01945133782979,1.02066689374258,1.02241876573619,1.01529272882324,1.0144393805312,1.03552855951122,1.03189882280782,1.02875032153534,1.03531782164248,1.0302841557014,1.02637990312584,1.02575997744531,1.03169113301528,1.03407368800583,1.03154313353299,1.04890013011228,0.988398281033291,1.0375624427302,1.0525603983988,1.04717573796473,1.03020095569957,1.05855436705971,1.05063659972497,1.03892903844141,1.04237846541147,1.04337300100912,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03
