1,1,0.991781557872285,0.990346533040883,0.99303577505762,0.987754715580299,0.984425050368076,0.983186004181462,0.989561448777742,0.99057591255581,0.989561448777742,0.993221350439797,1,0.983553603119359,0.986206590401635,0.987076105258607,0.986091513552417,0.976129589973444,0.9735102430019,0.97715902997848,0.996203836214409,1,1,0.992197107779124,0.993547026989496,0.981271700888532,1,0.989545139048907,0.982794844981066,0.971990692951626
1,1,0.993148415432118,0.991835081081214,0.99357166749929,0.989493364511277,0.985415831655568,0.986266773008941,0.990626538732949,0.991310133556488,0.990626538732949,0.994640759249994,1,0.985853241641628,0.987515501213904,0.988109518435964,0.987038531886586,0.977890150656585,0.975488999772395,0.978648445016377,0.995842920014039,1,1,0.993407113515283,0.993487274086461,0.979534288448966,1,0.991074055953626,0.976290733888051,0.960392465384544
1,1,0.992994133297134,0.991769366166527,0.992506273342894,0.989489091233133,0.98355784625621,0.986481288849685,0.990621285583453,0.991268131718322,0.990621285583453,0.994024624320239,1,0.985303739980832,0.986768852931295,0.988326782988862,0.987800101804348,0.977340863101138,0.97525591049929,0.97863750693437,0.995715091997289,1,1,0.995002439920816,0.995616074259585,0.986569718622487,1,0.991561650759236,0.980616381865666,0.968485528098054
1,1,0.992465780704275,0.991050272421533,0.992344292377525,0.988333832574387,0.983338179554918,0.984185425557782,0.990063518877758,0.991017655231431,0.990063518877758,0.994245701372672,1,0.985633544004483,0.986926934403949,0.987782317643832,0.987479382561499,0.976579994528295,0.973959019020367,0.977509275617034,0.996120756676893,1,1,0.993576294378823,0.994060524247848,0.981651737048105,1,0.990175192063555,0.981341837716294,0.970193275587747
1,1,0.992015847812085,0.990559212760912,0.992050398414606,0.987618000658189,0.98288869308221,0.982850501575775,0.990035083655544,0.991330256088637,0.990035083655544,0.993723528341493,1,0.984810434713989,0.98749656547124,0.988398645986233,0.987890920295691,0.979225199065418,0.977273136228764,0.980130064654728,0.996115328694,1,1,0.993365102239452,0.993892582441374,0.981319128664767,1,0.989225561846846,0.977829450706021,0.963558417097573
1,1,0.993224602591553,0.991951077503819,0.993672642007234,0.98944805604245,0.985769481678195,0.985161622950883,0.990552636991106,0.991154544940411,0.990552636991106,0.994618744976242,1,0.984471342941928,0.987999368112858,0.988646596700817,0.987112857136443,0.978021565503133,0.976178324026527,0.97899025132615,0.996346086811885,1,1,0.993263268272836,0.99380259845999,0.980930635468695,1,0.991243064495938,0.982153777045929,0.970978780545701
1,1,0.991752922637747,0.990241442423056,0.991550239627661,0.987442694357169,0.982021847998112,0.983058814642009,0.989738316618082,0.990987469665179,0.989738316618082,0.993829489528122,1,0.983710685902798,0.987090226255431,0.988001193044649,0.987173494577426,0.976601385489304,0.973990004275471,0.97757128602126,0.995778723709636,1,1,0.994759163294883,0.995005879203373,0.984292222851502,1,0.989315619934492,0.979104103844248,0.964350011824779
1,1,0.993016861499398,0.991675212722834,0.992948652671421,0.988782967165828,0.984384441426902,0.983880961852473,0.990289664996258,0.991087114413784,0.990289664996258,0.994434720932934,1,0.986152701830663,0.988578887683634,0.98827933665922,0.987530321189171,0.979145531401083,0.977180846975328,0.979946607419316,0.996504549904625,1,1,0.994026366490615,0.994427706417858,0.982766336761194,1,0.990555111149006,0.980500226793682,0.968575144088036
1,1,0.992816120086412,0.991354320106789,0.993590302056645,0.988845727504085,0.985582277677495,0.984384962534127,0.990260015453502,0.991041188313011,0.990260015453502,0.993222545133573,1,0.983236248602415,0.986754645093017,0.986891121487817,0.986456162587709,0.978031998170662,0.976107422939841,0.979110568636603,0.996396960730364,1,1,0.992116112073543,0.993697696048992,0.982026405326556,1,0.990612784096546,0.982636789658894,0.970870196866701
1,1,0.993778121988912,0.992636480900977,0.994511463288678,0.990880200975785,0.987176739880252,0.987947322865174,0.991388501734661,0.991693725292345,0.991388501734661,0.994569478447742,1,0.985884222313173,0.988081312332448,0.988424900372049,0.987303170083998,0.978795834985414,0.976361343610231,0.979388439696892,0.996420419447393,1,1,0.993209421170142,0.994652191280311,0.984749525935539,1,0.992625501536166,0.980572914253092,0.966343272468032
