-0.0635664367281237,0.00283123557540443,-0.00580929019673204,-0.0119136612515005,0,0,-0.0329016140171257,-0.0646222267838496,0,-0.0158100119583909,0,-0.0261676715857702,0.0581091124453965,-0.0137615795789169,-0.0162187066161546,-0.00739901766371833,-0.0211595617069005,-0.00596939714778856,-0.0210238362592199,-0.00310256218579236,-0.0307608685578748,0.191103416254816,0.0161837818072067,-0.0230193562890569,0,-0.00799544313113873,0.0427241223942933,0,-0.00447852530917267,-0.0173384331549221
-0.0508130297073537,-0.0222379923653988,-0.00340608520456701,-0.0105943012906177,0,0,-0.0410845351342932,-0.0464346097652925,0,-0.0148690322635454,0,-0.0208942197960563,0.0483087211661769,-0.0131618761092845,-0.0157468013135179,-0.0079549008205064,-0.021118717510761,-0.00606488615506324,-0.0186821971957513,-0.00519386802355932,-0.0383091837516094,0.196720236666465,0.00574597073642685,-0.0153550775416486,0,-0.00956784059267713,0.0599296752483371,0,-0.00534247495338639,-0.0301185133346777
-0.0608454850767109,-0.00530953417736391,-0.00467761155159532,-0.010882711548804,0,0,-0.0463353619562912,-0.0406056661947689,0,-0.0142039047384532,0,-0.0220530524927105,0.0525654391983188,-0.0102719768928468,-0.0208214233178955,-0.00616176017266864,-0.0152365602222025,-0.00593592427482604,-0.0219951926227811,-0.00370889183097732,-0.0479105324320662,0.198475407943498,0.0063240534368603,-0.0143886569337627,0,-0.00448676023923545,0.0402972781895929,0,-0.00582350445323752,-0.0237554044350023
-0.0411113167573163,-0.0112792357807789,-0.00500345535066932,-0.0119192272148575,0,0,-0.0447979576937128,-0.0667355564091436,0,-0.0141781049385518,0,-0.0159062401198967,0.0507950992671095,-0.0123748064455855,-0.0204172028877515,-0.00890211822903856,-0.0137246390657983,-0.00683272871376126,-0.0194642390735327,-0.00430434251254521,-0.0312670507397046,0.186618505867254,0.00854616972582318,-0.0192944671306308,0,-0.00641504739257253,0.0459745513935375,0,-0.00598207191143002,-0.0201828853621403
-0.0455563843637074,-0.00233425040066736,-0.00492997689742595,-0.0114842062307087,0,0,-0.0534776198355794,-0.0680230579112594,0,-0.0099867325678899,0,-0.0256480865795334,0.0546401491886689,-0.014719064401587,-0.0144039307992726,-0.00731645324228531,-0.0140720555497412,-0.00528344263033965,-0.0158721169826491,-0.0033599053668075,-0.0390342901966578,0.182087842098531,0.00693699431177455,-0.0174827571527482,0,-0.00761738311090062,0.0581692272446639,0,-0.00579646169293031,-0.0215762624759566
-0.0134958437169219,-0.0392160501845383,-0.00489095495476257,-0.0141123081986192,0,0,-0.0424455682918323,-0.0633938966322788,0,-0.0122747845098322,0,-0.0142676834686308,0.0485675860840094,-0.013680383652237,-0.0151466363067186,-0.00544650248067651,-0.0192876800256087,-0.00807594824388333,-0.0157676953810898,-0.00608384332650429,-0.0305388467885753,0.176279862357714,0.00716280223199886,-0.0207339344034648,0,-0.00650051547192767,0.0456404819898526,0,-0.00519576988718094,-0.0221498031849483
-0.064365797573739,0.0228328243737116,-0.0050431193294105,-0.018288808841964,0,0,-0.0534145156596554,-0.066305267331935,0,-0.00931177741246813,0,-0.0195507216888706,0.0541263216818216,-0.0133071186250162,-0.0165937295523405,-0.00606781373389569,-0.0179356831369879,-0.00691436307089404,-0.0236338959409655,-0.00392495518596149,-0.03852745329821,0.200011831168152,0.00303592511235831,-0.0151686709401009,0,-0.00612301166233723,0.0545805286064593,0,-0.00492513309136139,-0.0270951139690946
-0.0407834024384526,-0.0136388694434054,-0.00458471050321674,-0.0106407043622597,0,0,-0.0370372651598437,-0.0702194006487865,0,-0.0121695738936456,0,-0.0157085743071181,0.0496372832444952,-0.00913876901474914,-0.0142973925044764,-0.00729136459089724,-0.0160171417909575,-0.00763663195882295,-0.0144371817120253,-0.00372724893456502,-0.0229112035419574,0.164759409498019,-0.00226981910903886,-0.0189535346851636,0,-0.00677780839914354,0.0510408787490282,0,-0.00486630831313593,-0.022520114799893
-0.0346685282276278,-0.0194531510664019,-0.00292762626404059,-0.0114919354590005,0,0,-0.0388404960130478,-0.068585225906341,0,-0.0100509279212165,0,-0.0239981507171641,0.0582615854755569,-0.0161914935166868,-0.0200417869739923,-0.00767731425458591,-0.0218170281344496,-0.00622004747198223,-0.0191448698781552,-0.00426464894527544,-0.0238668067198358,0.178926970274404,0.011270237414738,-0.0250539010937271,0,-0.00739038806475125,0.0432484238721965,0,-0.00408253148596973,-0.0186682348591521
-0.0252976614374925,-0.0414603491986882,-0.00560496594396729,-0.0183501012560397,0,0,-0.0376711667005545,-0.041847867751311,0,-0.00941533883887873,0,-0.0194018334072548,0.0485285699363799,-0.0135554601303646,-0.0160069740141154,-0.0066912922360946,-0.0170164339393886,-0.00534151405919524,-0.0211335975616279,-0.00425554792776475,-0.0271756329943815,0.167078582400011,0.00367625449031964,-0.0188281114249255,0,-0.00544717703804261,0.0397751568731983,0,-0.0032067586268742,-0.0189701831708998
