0,-1.09013685764546,-5.61794807536447,-7.14571788238066,-8.56117848524565,-8.76409194648302,-7.49602760150225,-4.30103681712173,-8.61296556375274,-10.0537194532913,-9.20529495007848,-8.53319864473321,-8.75841171954575,-8.58330735990103,-6.66442516744257,-7.63947409940975,-4.57734246938267,-11.5654745325689,-13.0249587535795,-13.1485951988689,-12.4071878154384,-12.3215229857852,-12.405326491095,-13.0820521562084,-17.5984968136059,-12.826424158356,-11.3058597872711,-10.2825018503974,-9.54453494466838,-18.264012587699,-18.9767326026691,-17.790606509791,-17.8447896925203,-13.7818872302862,-13.4722234063428,-13.1336189900287,-12.9071870012778,-12.1381109386731,-12.9493526860823,-13.1454184086071,-12.7722389463187,-14.5049564675083,-10.291066200792,-11.239994754698,-8.62679394038818,-10.3530019827513,-11.8431294263772,-11.9439657722502,-12.06578750487,-12.606796994646,-11.1469003486638,-11.4953820977787,-12.3395079638835,-11.3206616781887,-9.92265553034692,-15.103055697297,-15.607032855228
0,-0.967804531910766,-5.08483663291573,-6.3012784460717,-7.31496689654403,-7.35301770158418,-6.35862208584817,-3.16926697989537,-8.15391754432882,-9.62660621879925,-8.77168223243628,-8.07687946018621,-8.34070531386529,-8.17367228499491,-6.26881304485885,-6.95941706398005,-4.43874528938661,-10.3230452333962,-11.7723890234464,-12.0963119552537,-11.7762427445365,-11.7472815892998,-11.8195172231167,-12.265399794401,-16.3201710322071,-12.0032382315535,-10.393005384497,-9.33978976063229,-8.56587895090359,-16.8762592938925,-17.5323417497555,-16.7493709415877,-16.8050907262509,-13.2952563956294,-13.0237228967583,-12.6528334654307,-12.4079636452962,-11.6003612453475,-12.4471430288418,-12.6605382033034,-12.4102236491036,-13.981259424011,-9.86768311306351,-10.7521521102539,-8.19146718124018,-9.87615340903277,-11.2991659161243,-11.4180555458511,-11.6588960435377,-12.0939994453925,-10.758262626204,-10.7544060754857,-11.6971559853169,-10.7463610269302,-9.38046145787507,-14.5152956432866,-15.0476222539581
0,-1.10089328902981,-5.6438831979826,-6.87358285075954,-7.82459299025223,-7.84307491922682,-6.84051572711297,-3.78217448247608,-9.05276645078421,-10.9802831369458,-9.84068437499547,-10.0309951675932,-9.51987832465187,-9.19031664520479,-7.00422051418084,-8.2778099246373,-5.34897415717404,-11.1669947128381,-12.9219129148634,-13.3313297407641,-12.8957521505267,-12.8555474322586,-12.9235069999667,-13.097721856825,-17.1923595537283,-12.7815086254265,-10.8606839137727,-9.71325224758842,-8.89807976991116,-17.7915191638908,-18.5735413440338,-17.8433062461396,-17.8970389232425,-14.2867563432523,-14.0144848489214,-13.6950707741683,-13.4759364926104,-12.7141308069864,-13.5240829441877,-13.714403820797,-13.5950947766925,-15.440642644473,-10.9908488162126,-11.7893733471398,-9.06366364966996,-10.9836647723933,-12.485414532451,-12.5700037982891,-12.7290470086364,-13.2272236462024,-11.962881889012,-10.945586851629,-11.8139488664494,-11.1860074923693,-10.1888089044469,-15.9146667486916,-16.5193675641321
0,-1.23507737461623,-6.22327441011989,-7.41978401597914,-8.4055733676648,-8.47761138213231,-7.67217312889921,-4.53492984246796,-10.4441331596001,-12.8920037780779,-11.2547775873128,-12.5903982122666,-10.9771278256467,-10.2869178382034,-7.77443292347159,-10.3088824342491,-6.31471018077839,-11.3570255613075,-13.2279400438513,-13.7393671568826,-13.7013502366563,-13.7269437191805,-13.7875703295826,-14.1284733814138,-18.5836266930005,-13.8286973594668,-11.9568029154403,-10.7696038922243,-9.9386264724286,-19.2197368857359,-19.8615000079553,-19.1489018935516,-19.2116682962704,-15.3927202240309,-15.1049214832647,-14.7346897834938,-14.478339726012,-13.6163350494268,-14.5254320397285,-14.7576465429691,-14.960332201876,-16.613293919536,-12.3783969544167,-12.6898030721342,-9.88269080137944,-11.9086739181071,-13.2613314839851,-13.4165971355185,-13.8218102850619,-14.5905790371705,-13.7953110639215,-12.4382731838567,-13.5222172762417,-12.8143920447961,-11.7299802701303,-16.9590895920791,-17.3365291000142
0,-1.13372751223457,-5.83141070424334,-7.09029589286038,-8.12723021436934,-8.14784422748769,-7.07574083004239,-3.93611731771489,-9.3196797749579,-11.6419144543139,-10.2230589707014,-10.8958816755053,-9.96187155696747,-9.5322605645574,-7.27059417297317,-9.35340048425657,-5.693371421395,-11.3342059290099,-13.002542627176,-13.3788822242925,-13.120175722931,-13.104819648611,-13.1553268383913,-13.3384664587612,-17.4811856147373,-13.018704502447,-11.0578226122824,-9.9736603397055,-9.17078538614597,-18.0968594221483,-18.9381520655638,-18.3695929956723,-18.4392861184072,-14.7358931590619,-14.4529021429005,-14.0954341219087,-13.8474856370999,-13.0033305172616,-13.8969714665974,-14.1184082173773,-14.1391816306061,-15.8634421035071,-11.4191067034065,-12.0445577982709,-9.3206969366685,-11.3142023827748,-12.8081913528629,-12.895061946384,-13.1619172787456,-13.7087874145091,-12.7284746887624,-11.1746965360449,-12.0384642583055,-11.3924905748505,-10.3656961719819,-16.3150356138356,-16.7668255254686
0,-1.14960544482605,-5.87620665785929,-7.25322390087318,-8.51122757207557,-8.55645968825509,-7.88065339762947,-4.95754794216894,-9.74149827134965,-11.1229888766566,-10.2308895443735,-9.73522957350269,-9.66540181655341,-9.36662408038613,-7.17523951305633,-8.07970260779738,-5.05386388059948,-11.5416160959505,-13.3346429388573,-13.7809862113597,-13.3034411096527,-13.2690822916126,-13.3555419777297,-13.9018558957299,-18.5162070374222,-13.6075854372533,-11.8692397786362,-10.8202070213764,-10.0444627883314,-19.1613212419089,-19.833349020399,-18.9915130050899,-19.062992142319,-14.8294760897256,-14.5043235522725,-14.1523814146096,-13.9119680199372,-13.0935814431319,-13.9597691005914,-14.1705990526631,-13.994459460523,-15.7619802299606,-11.3555323237009,-12.1337873914522,-9.31756734560236,-11.2283820797394,-12.7977502981596,-12.9007677429323,-13.040279805711,-13.5113218736343,-12.1298107367254,-11.9748624128169,-12.7791087624558,-12.0418247154015,-10.9076283401728,-16.2779548835129,-16.9018892060566
0,-1.13770054186081,-5.76144841778199,-7.2847559774921,-8.6266419354105,-8.81456524066957,-7.59151018309854,-4.31297584712844,-8.91950101226239,-10.2992320186739,-9.50750072242541,-9.08767523979602,-9.07244360166195,-8.80187386444066,-6.82479847104106,-7.88183591701617,-4.74824369854752,-12.0338041791418,-13.1453335241041,-13.2489966866777,-12.3968558234372,-12.2957859959024,-12.3793314063335,-13.078783398482,-17.2797727618727,-12.8439253290337,-11.4367269269502,-10.4594374036619,-9.73739660599532,-17.928376328273,-18.6710138745724,-17.6154037195948,-17.6703773254083,-13.784973736337,-13.4874671464058,-13.1422052290397,-12.9078069206993,-12.1089219766886,-12.9532524427914,-13.158515770135,-13.0807830215912,-14.8759925375568,-10.5733449652079,-11.204179278973,-8.69607970939988,-10.4186582012235,-11.7646846749298,-11.8891365751312,-12.0734383771236,-12.3894222271238,-11.2475101294022,-11.7084706684213,-12.5101306122211,-11.4830554734702,-10.1629551556416,-15.2230701750052,-15.6862946474221
0,-1.31627033298773,-6.5648627575301,-7.93129469891422,-9.02484640840722,-9.10402722602221,-8.28915353365746,-5.18274121011795,-10.7085952822312,-13.3566317063715,-11.6437672911606,-12.9555756418446,-11.4054249912006,-10.7090138404376,-8.14736059345438,-10.7960906496498,-6.1691513472179,-12.5843647427629,-14.3906504964025,-14.7687256476934,-14.374496558389,-14.3425525540539,-14.3977763155177,-14.6935609849788,-19.3004787985496,-14.3642648403443,-12.394923386188,-11.3043609706386,-10.5293214016088,-20.0160984687987,-20.8472086850411,-19.9955746206856,-20.0573574065769,-15.957841868663,-15.6527397647527,-15.3145397142838,-15.0728340560085,-14.2278475287003,-15.1285861713294,-15.3475814047847,-15.6953896782226,-17.4551383234458,-12.844216978983,-13.1922417580302,-10.3207709070706,-12.4942229214121,-13.9848521517481,-14.0998739536296,-14.4685593060276,-15.2289381391398,-14.3991173534571,-12.7833911931556,-13.8015943179474,-13.0744453901955,-11.8839451997927,-17.9597995437975,-18.4925683448683
0,-1.21442232907021,-6.15805483831673,-7.60153848509212,-8.95611445856158,-9.22181653058677,-8.17128282787783,-5.01722689029581,-9.88383420788272,-11.3347406352502,-10.3697809896759,-9.8766876659742,-9.78004141521921,-9.44322050828878,-7.29679827828122,-8.65609883230728,-5.26653535285927,-11.5340923210788,-13.0686380058228,-13.4713328857161,-13.1743005386282,-13.1479860782904,-13.2322447834235,-13.8904707808006,-18.4604740350327,-13.6210519591875,-12.0327617453766,-11.0481728017373,-10.3223311728267,-19.0776920112923,-19.7035156131694,-18.6056920566853,-18.6554396279243,-14.7898803076505,-14.4906797578662,-14.1161193974649,-13.8572654985274,-12.9785269655734,-13.908476518646,-14.139072076237,-14.2058318503047,-15.9580035344406,-11.5284412316454,-12.0690785747845,-9.34853455733957,-11.2019482838909,-12.6767859857859,-12.789602750273,-12.9869185371289,-13.4350107466157,-12.4234307050006,-12.3496434002513,-13.2039432320802,-12.3505944100506,-11.0907728304025,-16.3952596914167,-17.0229064760489
0,-1.09458324833337,-5.64930217510601,-6.9888567577642,-8.10233013269231,-8.20940072372885,-7.41252230835027,-4.44857421851198,-9.12011411007902,-10.822005730037,-9.73342571381318,-9.81605512738662,-9.34085679714659,-8.93985554413866,-6.85267164465709,-8.19175674614794,-5.32840123959699,-11.3494832722879,-12.7579134029343,-12.9626536022828,-12.4616339853706,-12.4063294049939,-12.4786387592828,-12.9887357563283,-17.0307403669713,-12.7316265855521,-11.1670749452998,-10.2186896917315,-9.53533030954812,-17.6120098617912,-18.3625690135187,-17.7787880146187,-17.8525963612812,-13.9124853720814,-13.6127087051762,-13.2767423816938,-13.0471947309392,-12.2526072722086,-13.0960995511966,-13.2950435897969,-13.2051668586878,-14.8458787349621,-10.7741799948767,-11.3941933937826,-8.79888513708177,-10.5744203494127,-11.9427048996105,-12.0637559370447,-12.3166422215333,-12.7845136322941,-11.7696581451942,-11.6588283783681,-12.5650471123041,-11.6739136310847,-10.3364834306247,-15.4364296844283,-16.0727141307446
